"year","transect","BIVCLA","CALFIN","CALGLA","CALHYP","CNICLA","EUPORD","GASCLA","HYPFAM","LARCLA","METLON","METLUC","METRSP","MICRSP","OITHSP","PSEUSP","SCOMIN","TEMLON"
2016,"BB",-0.62475740395678,-0.381415523291447,0.214413985514959,0.93953417855377,0.836624448034144,1.89315018258686,0.769635968445205,2.39627928914179,0.45244055726415,1.12660512359759,-0.457436466924946,1.16616508000788,0.816614340316946,-0.386979936202708,1.71523413538888,1.67905501784705,-2.13459690589925
1999,"BI",NA,0.348507872929704,0.396095261010792,-0.0740708157903674,-0.122470966821811,-0.909278368336408,1.53872681470002,-1.02773190733826,0.694457165189038,0.308310213277813,-0.127063588771538,-0.196523364292883,0.427270726740394,-0.528588787993864,0.515320099302443,-1.09131575234636,2.47143422361792
2000,"BI",NA,-0.590397598945303,0.240643791266285,-1.94317184633715,-0.90460134406673,0.768717959007012,1.03691828356955,1.23033348969642,0.767521459493481,0.363499185307231,-0.406904226290865,-1.97811206203076,-0.25655503333925,-1.08231200204597,-0.797531889513281,2.13611663442066,-0.398119563127849
2001,"BI",NA,0.432537384713086,-0.6832562843084,0.419519928835467,-0.743216977684241,1.59546273074052,0.226162979752204,0.0543428727717805,0.706036152407982,-0.382092992051016,-0.396227877411837,-0.142608697238057,0.633545210497788,-0.578855674607323,1.04912333308105,-0.234097112038445,-0.308553400772093
2002,"BI",NA,1.00193037103124,1.44271898572696,0.717840406498891,0.522372218697482,0.599416916785556,0.130687612462372,-0.95420575669494,0.657848622131981,-0.0699069100257438,2.46398102439103,0.181253019489081,-0.0528996068761287,0.819164629165909,-1.50251002627165,-0.365994155594062,-0.437544902912489
2003,"BI",NA,0.295874918235538,-0.854121273246342,0.485944511489311,2.19246939973134,-1.60605298476885,-1.27594604674156,0.732754100432464,0.423854386199181,0.86401496433848,-0.396227877411837,0.90898522547976,-1.39490348976034,0.934448850834984,-0.514049873400524,0.756849278276858,-0.308553400772088
2009,"BI",NA,-2.22670118840831,-1.6456094163391,-1.08877509019799,-0.698631374399869,-0.280893079932503,-1.34634750586738,-0.990450335861727,-1.39908507053322,-0.916109283435175,-0.345101699681278,-0.0511204382826092,-1.45789740180826,-1.37787280788775,-0.716077544562811,-0.385529295938428,-0.401556154489225
2010,"BI",NA,0.471041974735297,0.24315441352598,0.798421435906628,-0.212978908043751,-0.0328457506853684,-0.148440981141388,-0.400784423433161,-1.68290328275038,1.50076994731989,-0.396227877411837,-0.182396049142916,1.23537701224083,1.15804102596118,1.10763965440546,-0.44594007737826,-0.308553400772091
2011,"BI",NA,0.267206265708742,0.860374522363838,0.684291469595209,-0.0329420474124168,-0.134527422809956,-0.161761156733821,1.35574196042742,-0.167729432138062,-1.66848512473148,-0.396227877411837,1.46052236601838,0.866062582304966,0.655974766572824,0.858086246959326,-0.370089519401968,-0.30855340077209
1999,"FC",-0.905931041894053,-0.791776772306171,-1.613236571325,-1.90481404443018,-2.07342094148334,-0.17770614788029,-2.97689350260972,-1.15568295402352,0.17761103543877,1.82199547359225,-1.27899571615581,-3.18846093094019,0.343359744592511,-0.75360251561273,-0.165687092406663,-2.07389895040966,1.36970409474246
2000,"FC",0.158872436956597,-3.45292663323654,-0.574186358953845,-1.92807805265279,0.274871487696169,-0.764649283834771,0.252417905477555,0.31211098188712,-0.263402239117602,-0.48652009439182,-0.836165467017457,-1.56087494832434,-0.684096264454243,-1.12972449181794,0.442113896986054,0.00646940555876046,0.336257497254428
2001,"FC",0.327649486787409,0.353720636541179,0.0392775649046237,0.349296058119643,-0.181377247318501,-1.31981823893649,-1.03496902450442,-1.04727065321777,-0.389678230699338,-1.79876440181671,-0.799569362291986,0.126760488446699,-0.149889591863746,-0.350826590161299,-0.851586388001133,0.401199264912725,-0.646744012456348
2002,"FC",-1.19900000713954,0.588481040298566,0.717810023808275,0.807209733570017,0.410303908106111,-1.27410185842541,0.78582844794209,-0.915593989876675,-0.396511231088537,0.670596631402061,-0.912634654837661,0.163268234704877,-0.91650716925361,-2.30557932230984,0.306644918144515,0.11008179360816,-0.93002514909073
2003,"FC",-0.202207349971982,0.120779278780307,-0.0103306006073129,-0.557841904563043,1.46392694037569,-0.428697383851561,-0.293771606770898,0.946606068540494,-0.541549429583314,0.264665833036876,-1.08264940225163,-0.290099820133363,-0.470186697147997,-1.34280282579603,-0.351993942420731,-0.330909433114255,-1.56823036456769
2004,"FC",-1.36777332151275,-0.103782830726321,0.227865655155684,0.666569856006664,0.360250096827891,-0.825756955541646,0.405679362061226,1.86805322397454,-1.76505705704269,1.74718210461188,-1.05226715746653,0.473474697257835,-0.25004715386106,-0.12048647869943,-0.68498088496491,0.727722031476846,-0.131602010151304
2005,"FC",-0.106906705866405,0.464078360523972,-0.766542538683065,-0.562505204315824,-0.473515394629636,1.1019126826539,1.14252278017655,0.855481473040329,-0.385345274645734,-1.39339674659046,1.23967320319783,-0.51767269961188,0.85471418044415,0.238711533121015,-0.975964149407061,-1.32318733925009,-0.465707906763774
2006,"FC",0.748652346319686,0.396576307540648,-0.667043733009731,0.0506422824206878,-0.0330644401560235,-0.5535768908524,-0.600897264498773,-1.06715573207856,-0.820054550793886,-1.04313625526066,-0.596276520670658,0.370999324765591,-0.0617796248569902,-0.0105256570601545,-0.711538064902816,-1.3701474245731,-0.527309862486741
2007,"FC",-1.71563111017777,-0.224019061901775,-0.586134576694603,0.317209068402269,-0.607651926833839,-0.902969745452245,-0.610975668649593,-0.177253982995527,-1.75996264042601,0.236197778014171,0.609898328213666,0.772877803975456,1.59040134994233,0.434103621968699,-0.766197230723357,0.158436958038605,0.385162740995171
2008,"FC",-0.2353897050375,0.119771805150921,-0.189692908009721,0.33643171549144,0.0625700602667388,0.112644075341155,0.292871678303237,-0.97824130644462,0.0244139192128549,-0.271244731106122,0.39274050558025,0.284867203908684,-0.655772544944481,0.267870671452043,-0.697846982876726,1.15041447615875,-0.107822149965995
2009,"FC",-1.05114748751833,-0.338228387173497,1.35047146294093,1.77322471548614,-0.742518012580026,-1.45438157132814,1.04318867948947,-0.64591564438579,0.768189405907205,0.0975671471196126,0.819896586659602,1.08963672942277,0.955622096855596,0.357170608077885,-0.478642842845831,0.0968782807148664,-1.69635095108115
2010,"FC",0.85853084958639,0.941680699304965,-0.379481473410539,0.303258906485356,-0.67261951103994,0.564001547919696,1.21973049515594,0.347021576019174,0.0654837004082165,0.715178437965304,0.37042372862713,1.11728406143336,0.834456928532183,2.09650384330799,0.273160748582332,0.540400576552073,-0.848576227464262
2011,"FC",-0.630447253865017,0.964415127037737,-1.2733205442302,-0.919565694517251,-1.22414136960564,1.68585192171553,-0.747619864118626,-1.15926880054955,0.100392086433681,-0.103085129928242,1.89014415085981,0.420436265477889,-2.3375850907469,-0.106075877464138,-1.14501467751447,0.5930897262093,0.0136671317044088
2012,"FC",0.53872634197203,1.18179218894139,-0.60641326375663,-0.588373002515219,-0.194251759551111,0.69418395057512,0.266383563547947,-0.496013096496282,0.0490874310440238,-1.45023179499276,1.81488432185438,0.384964446894618,0.910875108776977,0.40509177066873,-0.657745498692203,1.86929155548342,1.60062070800292
2013,"FC",0.443366277756801,0.101867427697005,-0.385045654739029,0.160473390394231,-0.745163944831399,1.20560809925432,0.0194250080174787,0.0876633245188018,0.547959697649725,0.372572330141162,-0.0671307739808405,0.352138836980775,-0.681927362252992,0.797777507466842,1.18793302917628,0.364946518241132,-0.315156112981706
2014,"FC",1.71361227193973,-0.397342278914445,0.968808887908641,-0.0868067477808994,1.33814516132156,1.38608792681008,-0.303019101708375,0.443814015363856,0.727230073243819,-0.259347509144361,0.46021134836044,0.0301812960383919,-0.610003970025617,-0.339899269767672,1.58775296662895,-0.288490541779491,1.22423370466213
2015,"FC",1.21607120046498,-0.0560180901317927,1.97951280430931,0.0142766753615864,1.68193693353937,0.144379178442912,0.394928951054608,1.0857252833607,1.49941535684236,0.792564686439753,-0.231075306016007,0.180376154419195,1.65194828963648,0.485164752848348,1.99615633974882,0.766976804656236,1.449701456307
2016,"FC",1.40895277119973,0.130931182573853,1.76768182439221,1.76939224903717,1.35571995989592,0.806988693390244,0.745169161634289,1.69592021336328,2.36177794721645,0.0872062409080735,-0.741107812664523,-0.210157144716364,-0.323582229372577,1.37712871977767,1.69343585548895,-1.39927370248427,0.858177413341193
1999,"MB",NA,-0.288868100195089,-0.238160601877626,-0.744289386892121,-1.27164545149765,0.493497081261008,0.934980009120486,0.405908895830746,-0.0466584564349513,-1.62201218574976,NA,-1.11074805046259,-0.89588806361405,-0.184584454451086,0.0429531969643862,-0.613873461505673,-0.423243916145623
2000,"MB",NA,-0.832394036679533,0.0932293100572721,-0.842353632903011,-0.994195534807252,0.248927755870167,0.777502114988763,0.171478622115036,1.01528877871326,0.200791201828874,NA,-1.88671052915509,-0.114511233491563,-0.118466382536217,0.355075049623026,-0.899645213292226,-0.330899788986577
2001,"MB",NA,0.754687599157113,-0.453346748688936,0.80079137051627,-1.29461636404851,0.114435387264917,-0.879941337967069,-1.00608236058317,0.100389901506034,-0.267532837092385,NA,-0.174630009921522,0.429938460976196,-0.404749128172065,-1.65790394573923,2.35452097348381,-0.218034744681081
2002,"MB",NA,0.55764568816363,-1.46352779524791,0.355018891525011,1.43211485788215,-1.15421625263131,-0.147908676456804,-0.591834346014627,0.382351405692928,-1.08324332505012,NA,-0.114511715987022,-0.146389722889865,0.897446645417036,-1.98749220165928,-0.0124704556057776,3.16791658448391
2003,"MB",NA,0.7857583597062,1.44894618041118,1.67082017653756,1.42776812098174,-1.15912221158254,1.47745199734739,1.84908415037236,1.09321616081191,-0.146640647559755,NA,1.78403280959974,0.423191611803166,1.8585753448824,-0.49105612032567,-0.0795735767854584,-0.218034744681079
2009,"MB",NA,-1.58952012248288,-0.254437765231111,-0.561740060968966,1.17828205638437,1.75797093325112,0.890235087024391,-0.940495927816446,0.830078103827162,1.24536555507346,NA,-0.265985597436206,0.76318627637054,0.356449464227673,0.229796923543195,-0.567757842077742,-0.330899788986578
2010,"MB",NA,0.164460416455998,-1.2948623065698,0.169546635430109,0.227148458560205,-0.595464752005616,-0.0921341986286486,-0.940495927816443,-1.71575243452337,1.15433083777002,NA,-0.437333273770477,0.901943567949023,-1.00661637983859,0.0837066405627944,1.57145108164776,-0.330899788986579
2011,"MB",NA,1.70648198296964,0.150207843131642,0.805634871298344,0.22714845856021,-1.02186165266767,-2.14181001945734,1.62568679352198,-0.368121715735335,-0.713638093143351,NA,0.554422273307539,-0.169952214745819,1.21041672351411,0.351471802882396,-0.833610577342186,-0.330899788986579
2012,"MB",NA,-1.36450729322671,0.238889519251371,-1.01331519092979,-0.994195534807255,1.82218100931565,0.276788641652909,-0.369921191807481,0.392585785486776,0.80544300356469,NA,0.475903516865571,0.205078590048162,-1.87904068293662,0.405919562014624,-0.635960716770176,-0.330899788986578
2013,"MB",NA,0.650314441132624,-0.882572174227717,-1.68583378399757,0.255876950079327,-0.0425259207297772,-1.00299862300351,-0.716660606966879,0.518604943283321,1.31298109693267,NA,1.23621080240109,0.673753684333669,-0.177885528211326,0.0936381166632894,0.292097254250725,-0.218034744681077
2014,"MB",NA,-0.915164681954753,0.902648306164623,-0.097048958024495,0.0831436856216354,-0.0237495057547041,-0.229169827902766,0.90092117140787,-0.101033333056003,0.229592923185249,NA,-0.602272308965973,-2.72852814963994,-0.598557419927596,0.924434899438792,-0.0409656190453938,-0.218034744681077
2015,"MB",NA,0.371105746953763,1.75298623282699,1.14276906840865,-0.276829702908962,-0.440071871591245,0.137004833282188,-0.387589272242949,-2.10094913957175,-1.1154375297596,NA,0.541622083524938,0.658177192900481,0.0470117980322742,1.64945607603168,-0.534211846957677,-0.21803474468108
1999,"SEGB",-1.23256146518551,-2.72888458458083,-0.946443604118991,-1.20729543257479,-1.09324981893912,-0.725964299053004,-0.528473224520249,2.02598785481929,-0.0625332063797108,0.176942458680423,-0.495328881546506,-1.46548214900963,-1.24915230879868,-2.04634025400434,-1.33290203835138,-1.27397511279089,-2.21947207720062
2000,"SEGB",1.9598938612324,-2.44886835477801,-2.18933000102111,-2.39480543697979,0.247005485288663,-1.24158466058956,-2.82770206716992,-1.42937049347315,0.73002791041962,0.267450735736574,-0.792583632370882,-1.94168013232104,-1.47072978710659,0.516947688426645,-0.124801291813765,-1.34060499809851,-0.392104178331747
2001,"SEGB",0.301854655812509,0.220598925260319,0.263704522790506,0.872678166622437,-1.47862559450923,-0.235980619752627,-0.350990796620578,-1.62044778247107,-0.0714466891909356,0.106622687486297,-1.68108339453824,-0.500372910653851,-1.01468563711477,-2.22609572683283,-0.166164585273462,-1.92027937702012,-0.724640621751605
2002,"SEGB",0.409043343136001,0.664017762730955,1.82049093482713,2.18022909656188,1.25876213889377,-0.154094796921496,1.09311113746923,-0.115622569940656,0.228952551908099,1.33998432846608,-0.872060073130839,0.662927062232203,0.0400126362360942,-0.0375758163376869,0.726927980504582,-0.571379791245029,-0.125441455949919
2003,"SEGB",0.456049716567555,0.55658371229027,1.32518739085509,1.11027075741882,2.42838215921974,-0.760677466401888,0.456817292703783,0.534867787964841,-1.21640058568991,0.68921526026883,-0.11199282328861,0.45381110882685,0.0943180953042742,-0.709602058051015,-0.943953461687013,0.784620592315016,-1.11033324155052
2004,"SEGB",-1.01493318995615,0.107907246977272,0.430048559935218,0.884857399341943,-0.30340652432471,-1.7794513864934,-0.147107318463471,0.550355091243889,-1.85933109707752,0.0852236995655232,-1.00262184154455,-0.116994593325915,-0.217291890743304,-0.307838499567777,-0.497385116619004,0.226871725749729,0.780004005736666
2005,"SEGB",1.01223278377232,0.707323015082802,0.381168964604199,-0.988322402588778,0.0920920642064612,1.32584449688165,-0.437439387860501,-0.353348681853188,-1.12208646146437,-0.563107022561891,-0.409867439174027,-0.0390180880137147,-0.575835971275126,0.323406755027148,0.298766046053586,0.616772220269447,-0.247749337439626
2006,"SEGB",0.511621627034956,-0.050599895408097,-0.28276154898361,-0.0985718782690427,-0.598234611022636,0.459455508219828,-0.642636923547594,-0.889120272035187,-0.986765953696659,0.384144808567833,-0.280064717486605,-0.884554601882808,-0.258389762782481,-1.02618078521036,-1.57287727881213,-1.03375344360873,-0.052759002581909
2007,"SEGB",-1.12870646180625,0.236747388864578,-0.38815570410878,0.0153534555848648,-0.430163814503758,-0.866613507015248,0.762869783215784,-0.142224045187381,-1.14702320858166,0.270893446816793,0.501216459699062,0.249335632038777,0.342132661566367,0.75602588482689,0.488081262127571,0.883834150914244,0.0314744630525465
2008,"SEGB",0.26904387081294,0.115294434409977,-0.617587035504111,-0.574423882979152,0.30851997293105,-0.339021506727356,0.273510408020795,-0.509876850666475,-0.459779336909197,-0.286557488746014,0.740091758456033,0.443689189061229,0.282959331766021,0.0839334635855298,-0.957481512799101,-1.14222927924252,0.474328029754774
2009,"SEGB",-0.244142507125866,0.507130683300825,0.0995431225390004,0.0395479049696512,0.371095535981763,0.896700942130932,0.275009907148659,-0.776389166702362,0.290356700383565,-1.69445984578301,3.0637851849624,2.12245868538814,1.28561268263807,0.673268715895658,-0.527583069855924,0.397548738295378,1.00717889154044
2010,"SEGB",1.25868626829619,0.744836930364753,0.652406788526862,0.617184568886003,-0.761417707773966,1.73161709433729,0.533642298968418,-0.136965134280186,1.38488968183245,1.19422409335544,0.346072667211342,1.34807712976663,2.29294486299294,0.764909239147857,0.180651579673923,0.379077556246338,0.0460676388172759
2011,"SEGB",1.16878591137417,0.935302999157542,-0.713607678483561,-0.366503658438887,-0.903015814314487,0.804537563415654,-1.4857542720961,-0.636657525541465,1.16399708372852,-0.0547246445850822,-0.284592091030688,-1.08602425351698,1.93507692309736,1.09784057912739,0.5437607012274,1.04710718103398,0.138526412372669
2012,"SEGB",-1.15666870460759,0.354658690623432,-1.35077889100155,-0.441361227331653,1.71402342579617,1.03337998535345,-0.0482768614745976,1.26020323591325,1.38811839089191,0.875296849617454,0.503505296377935,-0.531970384489658,-0.749596999270187,1.03388169606141,-1.33562605518341,1.11303067640063,-1.13263167405568
2013,"SEGB",-1.01486241777854,0.464446520962792,0.764001170605827,0.399774561232898,-0.91006513714392,0.871327927233252,0.194263925582056,-0.108060757168365,-0.608256623402078,-0.56264943606723,-0.101005798475696,-0.194320549579214,-0.316776678713514,-0.240910275747707,1.34744939786529,-0.585395227883408,-0.522731549215391
2014,"SEGB",-0.642915805367784,-0.106936271267846,0.148263957860319,-0.0996976676662207,-0.092748688660549,0.0573326156059652,1.07777263132652,-0.00244260270784024,1.08156168823462,-1.18593347961812,0.787028896306222,0.490784563085571,-0.193438803417481,-0.0954481021055967,1.80660185814419,1.29472072549251,1.25257409875918
2015,"SEGB",0.350940873865923,-0.356863475572123,-0.612292534966696,-0.171102763891645,-0.0200790856447821,-1.37865214908162,0.389189140022188,0.452525474015071,0.427584806984055,1.30283428531241,0.0125162278238244,1.03186822883812,0.213084147461576,0.0727357217996679,1.34137258751548,0.757058190096186,2.16488875127858
2016,"SEGB",-1.26336236007728,0.0773042715813808,1.21614158564426,0.222188440101463,0.171126014519533,0.301844258858163,1.41219432729556,1.89658643807099,0.838134348009206,-2.34540073651231,0.0769842017498255,-0.0425339364447003,-0.440243501840569,1.36704177395919,0.725162997283194,0.36697547307576,0.632820846764906
2008,"SESPB",2.10577173108214,-1.25446652326387,-0.994510774862588,-1.64870050173059,-2.07087110703735,0.6877110746442,-0.769098758472607,-0.85118829407091,0.153201343106905,-0.0810275519169733,-0.0948780184898527,1.08175579759234,-2.5397553651225,1.14201604631608,-0.19455278155218,-0.533410355774331,1.48628697806865
2009,"SESPB",-1.3777292389889,0.73563553984726,-1.27214499193534,0.454170387242296,0.679401228347945,-0.100706182474604,0.87614146199425,-0.0140631874431079,-1.96445836020532,-0.135554256012485,1.69775896018944,0.434695446223811,0.655089911632688,-1.56858753250885,-1.37147561518401,-0.203886260326739,-1.26254563466046
2010,"SESPB",-0.052623990677753,2.21893400516275,1.56364173899879,1.85261843519906,0.4478943904131,-0.370667785389939,1.49716133370752,-0.215348447018967,-0.233130836210894,0.242988142272795,-1.31906740242709,1.64326357729233,0.705648131940019,0.418264092777581,1.32262885998639,1.71573793217258,-0.958879648138716
2011,"SESPB",0.662483607397825,-0.0211405863202964,-0.1103362838873,-0.346892668264911,-1.3239899872268,0.14588738023379,0.407945863447242,-1.86397538129608,1.28929055074962,2.01397489820597,-1.42067528438021,-0.132002643773651,-0.23599997161782,1.28682847714473,-0.778259380016168,0.220478601432287,1.26739559130894
2012,"SESPB",0.263081936412917,0.0712355435235574,0.148078294189409,-0.306030070793574,0.208278602866357,-0.915446911035914,0.207062411104925,0.452633815959647,-1.10351313230464,-0.84410517386916,-0.118413074671095,-0.647133876619388,0.3006542717427,-0.580435530613863,-1.35745048139748,-1.2223525622713,-0.523913174790649
2013,"SESPB",-0.646785780735333,-0.22787002207596,-0.607887090578938,-0.316315161157904,0.574401136589257,-0.383448500287586,-1.9155604516676,-0.388558833244232,0.406098072746344,0.589028169952525,0.954954446708823,-0.679244735706217,0.299059609343172,-0.907184451658047,0.751155078042196,-0.815515114900509,1.01589090487647
2014,"SESPB",-0.701067565943771,-0.211320678805422,-0.50763687144014,-0.110137463385542,0.423315054048833,-1.4911126654313,0.378828246573315,0.621003183219777,0.183389986911284,-1.64550346387979,-0.392550275170288,-1.74171022614169,0.603655244150114,0.279802530914519,1.08116346437838,0.377778941847171,-0.418896378083773
2015,"SESPB",0.201197131361978,-0.658085341945463,0.298502895583266,-0.573067200921691,0.831093119924527,0.438432367121744,-0.609851554529446,0.649989478421572,0.335238601032044,-0.273615803386857,0.223420363170997,0.085682858990881,0.0949187652510521,-0.798169661174685,0.252673809806926,-0.835546531060503,-0.248002966940033
2016,"SESPB",-0.454327829909101,-0.652921936122562,1.48229308393284,0.994354243812854,0.230477562074126,1.98935122261961,-0.0726285521575953,1.6095076654723,0.933883774174657,0.133815038633978,0.469450285069271,-0.0453061978584278,0.116729402680578,0.727466028802515,0.294117045935945,1.29671534888135,-0.357335671640418
1999,"SI",-0.117932359165637,0.213872767720421,-1.98138372027686,-1.17350931289958,-0.920126812381945,-0.978320968278222,0.00898343267436046,-1.19611153529205,-2.19245547567994,0.708473165405076,-0.569467454628454,-1.25886890748533,-3.33041878977645,-0.301403022128305,0.353224188515927,-0.191511835825921,0.0213952369106686
2000,"SI",-0.54794155243505,-2.53681511499599,-0.426865714533069,-0.504112579922822,0.405115719644374,-1.3589950495734,-0.393853455305589,-1.15768809359935,0.171058730421845,-0.29572519868299,-0.0643025855721785,-1.77059539066308,0.545719584693067,-1.40408219459174,0.0203497101450318,0.974238990706359,-1.05448877202404
2001,"SI",-0.26261290699908,-0.806329004104295,0.35417958016412,-0.204318613022507,-0.131517605631629,0.132539315773832,0.29622071803676,-1.16907106274702,0.205880607223518,1.64927972186958,-0.35134048268319,-1.59947332866768,0.584570988393711,-0.885316881330692,0.516475637805468,1.48127923836509,-0.727375331474008
2002,"SI",-0.26261290699903,0.100635487478997,-1.36257303320842,-0.00507995035462346,-0.465713693493074,0.238979989689656,-3.3533454401746,-1.16907106274702,0.0196142613352445,-1.32858723917694,-0.351340482683196,0.27768106339545,-0.788222810360323,0.579121397945663,-1.02976272592095,-0.522843092209196,0.852906212490314
2003,"SI",-0.262612906999047,0.228891734986596,0.964081005628435,0.735203675660636,0.667490781732984,-0.755301399908718,-0.0854919617660944,2.28005151622492,0.174585289992349,-1.34754100351109,-0.351340482683196,1.30884876588823,-0.497447122662148,1.12232024215189,-0.470296874805354,-1.61445540634333,0.766302629564201
2004,"SI",-0.262612906999062,1.73064501956264,-0.423817468502167,0.541315756958942,3.27868498007794,-0.358189304616258,0.736900389071941,0.223597651549176,0.581866922828059,-1.29792860282997,-0.351340482683193,0.391955719206681,-0.671698802543913,1.53560071185837,-1.85508524810803,-1.36456288475103,0.933374963288742
2005,"SI",-0.262612906999039,1.42324796348643,0.85189077559701,-1.80149396828705,-0.0797655311618748,-0.991591831537185,0.504043503926072,1.92888133354096,0.66307139631552,0.253149301793866,-0.351340482683195,1.58779136101656,0.514772506641815,1.36768092837937,-2.06832804631572,-1.44484972593196,-0.727375331473973
2006,"SI",-0.262612906999083,0.560785437165949,1.20519075755892,0.0278904167482964,0.598272041610738,-1.75582383371993,1.29207924659555,0.321767519687978,1.12027339605968,-1.24655207954592,-0.351340482683186,0.388551118047479,0.906466138751076,1.71074411614001,-0.195188541451227,-0.386351034804748,-0.727375331473989
